subject_id,pairwise,hit,sep,repeat,fold,model
MLV2_DEV_053,0.5,1.0,0.09944198159209461,0,2,STABILITY_SELECTED
MLV2_DEV_066,0.5,1.0,0.16654716974952377,0,2,STABILITY_SELECTED
MLV2_DEV_069,1.0,1.0,3.034060894417644,0,2,STABILITY_SELECTED
MLV2_DEV_070,0.5,1.0,0.07679084168254557,0,2,STABILITY_SELECTED
MLV1_FA_006,0.0,0.0,-0.30776020431714973,0,2,HGB_CONTEXTUAL
MLV1_FA_011,0.5,0.0,-0.018642237342064605,0,2,HGB_CONTEXTUAL
MLV1_FA_012,0.5,1.0,0.18965349405626664,0,2,HGB_CONTEXTUAL
MLV1_OLD_005,0.3333333333333333,0.0,-0.07976144543289365,0,2,HGB_CONTEXTUAL
MLV1_OLD_015,0.8571428571428571,1.0,0.13224808232009821,0,2,HGB_CONTEXTUAL
MLV2_DEV_002,1.0,1.0,0.24535590840752497,0,2,HGB_CONTEXTUAL
MLV2_DEV_004,0.5,1.0,0.09128671645460151,0,2,HGB_CONTEXTUAL
MLV2_DEV_007,0.0,0.0,-0.2490551844881161,0,2,HGB_CONTEXTUAL
MLV2_DEV_008,0.0,0.0,-0.15456325726721282,0,2,HGB_CONTEXTUAL
MLV2_DEV_021,0.0,0.0,-0.29736033538022544,0,2,HGB_CONTEXTUAL
MLV2_DEV_023,0.0,0.0,-0.04930884842500949,0,2,HGB_CONTEXTUAL
MLV2_DEV_037,0.5,0.0,-0.024843905486326257,0,2,HGB_CONTEXTUAL
MLV2_DEV_041,0.5,1.0,0.11363127874622325,0,2,HGB_CONTEXTUAL
MLV2_DEV_043,0.0,0.0,-0.2670516553052162,0,2,HGB_CONTEXTUAL
MLV2_DEV_045,1.0,1.0,0.11711723784113093,0,2,HGB_CONTEXTUAL
MLV2_DEV_053,0.5,1.0,0.050881113663196254,0,2,HGB_CONTEXTUAL
MLV2_DEV_066,1.0,1.0,0.2297445789560001,0,2,HGB_CONTEXTUAL
MLV2_DEV_069,1.0,1.0,0.3403959163781818,0,2,HGB_CONTEXTUAL
MLV2_DEV_070,0.75,1.0,0.025249183615539073,0,2,HGB_CONTEXTUAL
MLV1_FA_002,0.0,0.0,-0.7781269310712969,0,3,TENGOD_FIXED
MLV1_OLD_004,0.6666666666666666,1.0,0.014298782935712406,0,3,TENGOD_FIXED
MLV1_OLD_026,1.0,1.0,0.757229876165638,0,3,TENGOD_FIXED
MLV1_OLD_055,0.8472222222222222,1.0,0.349482822736726,0,3,TENGOD_FIXED
MLV2_DEV_003,0.0,0.0,-1.0370247384000846,0,3,TENGOD_FIXED
MLV2_DEV_006,1.0,1.0,0.949069073999881,0,3,TENGOD_FIXED
MLV2_DEV_009,0.5,1.0,0.21790717789034697,0,3,TENGOD_FIXED
MLV2_DEV_013,0.5,1.0,0.027191168120211606,0,3,TENGOD_FIXED
MLV2_DEV_017,1.0,1.0,0.4124410197411097,0,3,TENGOD_FIXED
MLV2_DEV_022,0.25,0.0,-0.05893908504193979,0,3,TENGOD_FIXED
MLV2_DEV_031,1.0,1.0,0.7634371443423045,0,3,TENGOD_FIXED
MLV2_DEV_035,1.0,1.0,0.40957292406376944,0,3,TENGOD_FIXED
MLV2_DEV_036,0.5,1.0,0.3263107665789582,0,3,TENGOD_FIXED
MLV2_DEV_042,1.0,1.0,1.1012005140315873,0,3,TENGOD_FIXED
MLV2_DEV_055,0.0,0.0,-0.8544415081245551,0,3,TENGOD_FIXED
MLV2_DEV_056,0.5,0.0,-0.2450768607547198,0,3,TENGOD_FIXED
MLV2_DEV_063,1.0,1.0,0.29101510658194196,0,3,TENGOD_FIXED
MLV2_DEV_067,0.0,0.0,-0.09120189802003731,0,3,TENGOD_FIXED
MLV1_FA_002,0.5,1.0,2.3153208842591297,0,3,ALL_L2
MLV1_OLD_004,1.0,1.0,1.618848290245868,0,3,ALL_L2
MLV1_OLD_026,0.6666666666666666,1.0,3.1905489996281755,0,3,ALL_L2
MLV1_OLD_055,0.4722222222222222,1.0,0.00969601093144945,0,3,ALL_L2
MLV2_DEV_003,1.0,1.0,6.531628770672183,0,3,ALL_L2
MLV2_DEV_006,0.0,0.0,-1.0960019586030825,0,3,ALL_L2
MLV2_DEV_009,0.0,0.0,-4.825467082513184,0,3,ALL_L2
MLV2_DEV_013,1.0,1.0,4.124575535142036,0,3,ALL_L2
MLV2_DEV_017,0.5,0.0,-1.8228598318247808,0,3,ALL_L2
MLV2_DEV_022,0.5,1.0,2.1456325705610837,0,3,ALL_L2
MLV2_DEV_031,0.5,1.0,2.6008692403222557,0,3,ALL_L2
MLV2_DEV_035,1.0,1.0,2.728883048920558,0,3,ALL_L2
MLV2_DEV_036,0.5,1.0,2.7101841829112043,0,3,ALL_L2
MLV2_DEV_042,0.5,0.0,-0.49041929401074036,0,3,ALL_L2
MLV2_DEV_055,0.0,0.0,-6.2240006827463805,0,3,ALL_L2
