axis,role_family,role_qid,wikidata_id,name,norm_name,wikidata_sitelinks,seed_origin,selection_information_used,source_row_key,source_name,gender,birth_date,birth_time,utc_offset,birth_year,birth_place,longitude,latitude,eligible,prior_used,birth_ok,wave,event_collection_started,astrology_scored
PROJECT,musician,Q639669,Q1802,Daniel Balavoine,danielbalavoine,,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,DanielBalavoine1952,Daniel Balavoine,male,1952-02-05,07:05,+01:00,1952,"Alençon, France",0.084,48.43,True,False,True,V5_ROLE_ONLY_EXPANSION,False,False
PROJECT,musician,Q639669,Q152768,Daniel Barenboim,danielbarenboim,,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,DanielBarenboim1942,Daniel Barenboim,male,1942-11-15,11:35,-03:00,1942,"Buenos Aires Buenos Aires City Region, Argentina",-58.373,-34.609,True,False,True,V5_ROLE_ONLY_EXPANSION,False,False
PROJECT,singer,Q177220,Q234149,Danielle Darrieux,danielledarrieux,,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,DanielleDarrieux1917,Danielle Darrieux,female,1917-05-01,21:00,+01:00,1917,"Bordeaux, France",-0.575,44.835,True,False,True,V5_ROLE_ONLY_EXPANSION,False,False
PROJECT,actor,Q33999,Q26806,Danny DeVito,dannydevito,,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,DannyDeVito1944,Danny DeVito,male,1944-11-17,10:20,-04:00,1944,"Neptune, NJ, United States",-74.035,40.213,True,False,True,V5_ROLE_ONLY_EXPANSION,False,False
PROJECT,film_director,Q2526255,Q192165,Danny Glover,dannyglover,,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,DannyGlover1946,Danny Glover,male,1946-07-22,17:03,-08:00,1946,"San Francisco, CA, United States",-122.42,37.78,True,False,True,V5_ROLE_ONLY_EXPANSION,False,False
PROJECT,film_director,Q2526255,Q468190,Dany Boon,danyboon,,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,DanyBoon1966,Dany Boon,male,1966-06-26,07:25,+01:00,1966,"Armentières, France",2.881,50.688,True,False,True,V5_ROLE_ONLY_EXPANSION,False,False
PROJECT,singer,Q177220,Q297817,Dany Dauberson,danydauberson,,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,DanyDauberson1925,Dany Dauberson,female,1925-01-16,04:00,+00:00,1925,"Le Creusot, France",4.428,46.807,True,False,True,V5_ROLE_ONLY_EXPANSION,False,False
PROJECT,actor,Q33999,Q53011,Dario Argento,darioargento,,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,DarioArgento1940,Dario Argento,male,1940-09-07,14:00,+02:00,1940,"Rome, Italy",12.494,41.891,True,False,True,V5_ROLE_ONLY_EXPANSION,False,False
PROJECT,actor,Q33999,Q765,Dario Fo,dariofo,,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,DarioFo1926,Dario Fo,male,1926-03-24,12:25,+01:00,1926,"Sangiano, Italy",8.633,45.876,True,False,True,V5_ROLE_ONLY_EXPANSION,False,False
PROJECT,musician,Q639669,Q108597,Dave Brubeck,davebrubeck,,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,DaveBrubeck1920,Dave Brubeck,male,1920-12-06,18:35,-08:00,1920,"Concord, CA, United States",-122.031,37.979,True,False,True,V5_ROLE_ONLY_EXPANSION,False,False
PROJECT,film_director,Q2526255,Q12006,Dave Grohl,davegrohl,,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,DaveGrohl1969,Dave Grohl,male,1969-01-14,07:33,-05:00,1969,"Warren, OH, United States",-80.816,41.236,True,False,True,V5_ROLE_ONLY_EXPANSION,False,False
PROJECT,singer,Q177220,Q187165,Dave Mustaine,davemustaine,,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,DaveMustaine1961,Dave Mustaine,male,1961-09-13,12:23,-07:00,1961,"La Mesa, CA, United States",-117.022,32.766,True,False,True,V5_ROLE_ONLY_EXPANSION,False,False
PROJECT,film_director,Q2526255,Q336640,David Byrne,davidbyrne,,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,DavidByrne1952,David Byrne,male,1952-05-14,14:00,+01:00,1952,"Dumbarton, United Kingdom",-4.551,55.949,True,False,True,V5_ROLE_ONLY_EXPANSION,False,False
PROJECT,actor,Q33999,Q139637,David Copperfield,davidcopperfield,,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,DavidCopperfield1956,David Copperfield,male,1956-09-16,07:02,-04:00,1956,"Metuchen, NJ, United States",-74.363,40.544,True,False,True,V5_ROLE_ONLY_EXPANSION,False,False
PROJECT,actor,Q33999,Q42601,David Ginola,davidginola,,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,DavidGinola1967,David Ginola,male,1967-01-25,12:30,+01:00,1967,"Gassin, France",6.585,43.229,True,False,True,V5_ROLE_ONLY_EXPANSION,False,False
PROJECT,musician,Q639669,Q8298,David Guetta,davidguetta,,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,DavidGuetta1967,David Guetta,male,1967-11-07,07:55,+01:00,1967,"Boulogne-Billancourt, France",2.243,48.834,True,False,True,V5_ROLE_ONLY_EXPANSION,False,False
PROJECT,musician,Q639669,Q313023,David McCallum,davidmccallum,,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,DavidMcCallum1933,David McCallum,male,1933-09-19,02:00,+01:00,1933,"Glasgow, United Kingdom",-4.257,55.866,True,False,True,V5_ROLE_ONLY_EXPANSION,False,False
PROJECT,film_director,Q2526255,Q296370,David Morse,davidmorse,,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,DavidMorse1953,David Morse,male,1953-10-11,22:38,-05:00,1953,"Beverly, MA, United States",-70.883,42.552,True,False,True,V5_ROLE_ONLY_EXPANSION,False,False
PROJECT,musician,Q639669,Q178112,David Sanborn,davidsanborn,,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,DavidSanborn1938,David Sanborn,male,1938-04-07,18:49,-08:00,1938,"San Francisco, CA, United States",-122.42,37.78,True,False,True,V5_ROLE_ONLY_EXPANSION,False,False
PROJECT,musician,Q639669,Q298658,David Spade,davidspade,,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,DavidSpade1964,David Spade,male,1964-07-22,23:34,-05:00,1964,"Birmingham, MI, United States",-83.215,42.544,True,False,True,V5_ROLE_ONLY_EXPANSION,False,False
PROJECT,film_director,Q2526255,Q452794,David Zucker,davidzucker,,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,DavidZucker1947,David Zucker,male,1947-10-16,10:46,-06:00,1947,"Milwaukee, WI, United States",-87.909,43.041,True,False,True,V5_ROLE_ONLY_EXPANSION,False,False
PROJECT,film_director,Q2526255,Q345212,Dean Stockwell,deanstockwell,,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,DeanStockwell1936,Dean Stockwell,male,1936-03-05,21:42,-08:00,1936,"Los Angeles, CA, United States",-118.243,34.052,True,False,True,V5_ROLE_ONLY_EXPANSION,False,False
PROJECT,musician,Q639669,Q269508,Debby Boone,debbyboone,,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,DebbyBoone1956,Debby Boone,female,1956-09-22,14:37,-04:00,1956,"Hackensack, NJ, United States",-74.044,40.881,True,False,True,V5_ROLE_ONLY_EXPANSION,False,False
PROJECT,actor,Q33999,Q104146,Deborah Kerr,deborahkerr,,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,DeborahKerr1921,Deborah Kerr,female,1921-09-30,07:40,+01:00,1921,"Helensburgh, United Kingdom",-4.733,56.005,True,False,True,V5_ROLE_ONLY_EXPANSION,False,False
PROJECT,musician,Q639669,Q267597,Dee Dee Warwick,deedeewarwick,,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,DeeDeeWarwick1942,Dee Dee Warwick,female,1942-09-25,04:45,-04:00,1942,"Newark, NJ, United States",-74.174,40.732,True,False,True,V5_ROLE_ONLY_EXPANSION,False,False
PROJECT,film_director,Q2526255,Q261456,Delphine Seyrig,delphineseyrig,,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,DelphineSeyrig1932,Delphine Seyrig,female,1932-04-10,23:00,+02:00,1932,"Beirut, Beirut, Lebanon",35.504,33.888,True,False,True,V5_ROLE_ONLY_EXPANSION,False,False
PROJECT,film_director,Q2526255,Q310283,Denis Leary,denisleary,,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,DenisLeary1957,Denis Leary,male,1957-08-18,18:02,-04:00,1957,"Worcester, MA, United States",-71.802,42.262,True,False,True,V5_ROLE_ONLY_EXPANSION,False,False
PROJECT,musician,Q639669,Q324882,"Desi Arnaz, Jr.",desiarnazjr,,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,DesiArnazJr.1953,Desi Arnaz Jr.,male,1953-01-19,08:00,-08:00,1953,"Los Angeles, CA, United States",-118.243,34.052,True,False,True,V5_ROLE_ONLY_EXPANSION,False,False
PROJECT,singer,Q177220,Q237354,Diane Warren,dianewarren,,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,DianeWarren1956,Diane Warren,female,1956-09-07,08:24,-07:00,1956,"Encino, NM, United States",-105.46,34.651,True,False,True,V5_ROLE_ONLY_EXPANSION,False,False
PROJECT,actor,Q33999,Q34922,Diego Abatantuono,diegoabatantuono,,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,DiegoAbatantuono1955,Diego Abatantuono,male,1955-05-20,02:00,+01:00,1955,"Milan, Italy",9.188,45.464,True,False,True,V5_ROLE_ONLY_EXPANSION,False,False
PROJECT,actor,Q33999,Q77869,Dieter Eppler,dietereppler,,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,DieterEppler1927,Dieter Eppler,male,1927-02-11,13:30,+01:00,1927,"Stuttgart, Germany",9.181,48.777,True,False,True,V5_ROLE_ONLY_EXPANSION,False,False
PROJECT,actor,Q33999,Q45521,Dieter Hildebrandt,dieterhildebrandt,,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,DieterHildebrandt1927,Dieter Hildebrandt,male,1927-05-23,06:00,+01:00,1927,"Poland, Poland",21.008,52.235,True,False,True,V5_ROLE_ONLY_EXPANSION,False,False
PROJECT,actor,Q33999,Q90031,Dieter Thomas Heck,dieterthomasheck,,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,DieterThomasHeck1937,Dieter Thomas Heck,male,1937-12-29,17:30,+01:00,1937,"Flensburg, Germany",9.433,54.78,True,False,True,V5_ROLE_ONLY_EXPANSION,False,False
PROJECT,film_director,Q2526255,Q53034,Dino Risi,dinorisi,,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,DinoRisi1916,Dino Risi,male,1916-12-23,23:30,+01:00,1916,"Milan, Italy",9.188,45.464,True,False,True,V5_ROLE_ONLY_EXPANSION,False,False
PROJECT,musician,Q639669,Q234695,Dionne Warwick,dionnewarwick,,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,DionneWarwick1940,Dionne Warwick,female,1940-12-12,15:08,-08:00,1940,"Orange, CA, United States",-117.853,33.791,True,False,True,V5_ROLE_ONLY_EXPANSION,False,False
PROJECT,film_director,Q2526255,Q471006,Dirk Benedict,dirkbenedict,,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,DirkBenedict1945,Dirk Benedict,male,1945-03-01,08:47,-06:00,1945,"Helena, MT, United States",-112.02,46.591,True,False,True,V5_ROLE_ONLY_EXPANSION,False,False
PROJECT,actor,Q33999,Q124057,Dolores del Río,doloresdelrio,,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,DoloresdelRio1904,Dolores del Rio,female,1904-08-03,06:45,-06:37,1904,"Durango, Durango, Mexico",-104.671,24.023,True,False,True,V5_ROLE_ONLY_EXPANSION,False,False
PROJECT,film_director,Q2526255,Q201392,Domenico Modugno,domenicomodugno,,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,DomenicoModugno1928,Domenico Modugno,male,1928-01-09,15:00,+01:00,1928,"Polignano a Mare, Italia",17.217,40.997,True,False,True,V5_ROLE_ONLY_EXPANSION,False,False
PROJECT,film_director,Q2526255,Q271481,Dominique Blanc,dominiqueblanc,,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,DominiqueBlanc1956,Dominique Blanc,female,1956-04-25,14:45,+01:00,1956,"Lyon, France",4.834,45.767,True,False,True,V5_ROLE_ONLY_EXPANSION,False,False
PROJECT,musician,Q639669,Q348345,Donald O'Connor,donaldoconnor,,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,DonaldO'Connor1925,Donald O'Connor,male,1925-08-28,07:10,-05:00,1925,"Chicago, IL, United States",-87.632,41.883,True,False,True,V5_ROLE_ONLY_EXPANSION,False,False
PROJECT,film_director,Q2526255,Q310413,Don Ameche,donameche,,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,DonAmeche1908,Don Ameche,male,1908-05-31,19:00,-06:00,1908,"Kenosha, WI, United States",-87.823,42.588,True,False,True,V5_ROLE_ONLY_EXPANSION,False,False
PROJECT,film_director,Q2526255,Q309788,Don Johnson,donjohnson,,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,DonJohnson1949,Don Johnson,male,1949-12-15,22:30,-06:00,1949,"Flat Creek, MO, United States",-93.869,36.678,True,False,True,V5_ROLE_ONLY_EXPANSION,False,False
PROJECT,musician,Q639669,Q57339,Don McLean,donmclean,,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,DonMcLean1945,Don McLean,male,1945-10-02,04:17,-05:00,1945,"New Rochelle, NY, United States",-73.782,40.912,True,False,True,V5_ROLE_ONLY_EXPANSION,False,False
PROJECT,singer,Q177220,Q333704,Donnie Munro,donniemunro,,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,DonnieMunro1953,Donnie Munro,male,1953-08-02,03:25,+01:00,1953,"Portree, United Kingdom",-6.194,57.413,True,False,True,V5_ROLE_ONLY_EXPANSION,False,False
PROJECT,musician,Q639669,Q313470,Donnie Wahlberg,donniewahlberg,,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,DonnieWahlberg1969,Donnie Wahlberg,male,1969-08-17,21:45,-04:00,1969,"Boston, MA, United States",-71.059,42.359,True,False,True,V5_ROLE_ONLY_EXPANSION,False,False
PROJECT,musician,Q639669,Q317427,Donovan,donovan,,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,Donovan1946,Donovan,male,1946-05-10,06:15,+01:00,1946,"Maryhill, Glasgow, United Kingdom",-4.303,55.894,True,False,True,V5_ROLE_ONLY_EXPANSION,False,False
PROJECT,actor,Q33999,Q104372,Doris Day,dorisday,,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,DorisDay1922,Doris Day,female,1922-04-03,16:30,-05:00,1922,"Cincinnati, OH, United States",-84.514,39.104,True,False,True,V5_ROLE_ONLY_EXPANSION,False,False
PROJECT,singer,Q177220,Q229251,Dorothy Dandridge,dorothydandridge,,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,DorothyDandridge1922,Dorothy Dandridge,female,1922-11-09,22:35,-05:00,1922,"Cleveland, OH, United States",-81.691,41.505,True,False,True,V5_ROLE_ONLY_EXPANSION,False,False
PROJECT,musician,Q639669,Q243124,Dottie West,dottiewest,,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,DottieWest1932,Dottie West,female,1932-10-11,04:30,-06:00,1932,"Smithville, TN, United States",-85.82,35.958,True,False,True,V5_ROLE_ONLY_EXPANSION,False,False
PROJECT,musician,Q639669,Q192587,Duffy,duffy,,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,Duffy1984,Duffy,female,1984-06-23,06:55,+01:00,1984,"Bangor, United Kingdom",-4.134,53.228,True,False,True,V5_ROLE_ONLY_EXPANSION,False,False
PROJECT,actor,Q33999,Q53120,Dylan McDermott,dylanmcdermott,,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,DylanMcDermott1961,Dylan McDermott,male,1961-10-26,13:54,-04:00,1961,"Waterbury, CT, United States",-73.043,41.554,True,False,True,V5_ROLE_ONLY_EXPANSION,False,False
PROJECT,singer,Q177220,Q222818,Eartha Kitt,earthakitt,,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,EarthaKitt1927,Eartha Kitt,female,1927-01-17,04:00,-05:00,1927,"North Charleston, SC, United States",-80.013,32.879,True,False,True,V5_ROLE_ONLY_EXPANSION,False,False
PROJECT,actor,Q33999,Q154421,Ed Asner,edasner,,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,EdAsner1929,Ed Asner,male,1929-11-15,06:00,-06:00,1929,"Kansas City, MO, United States",-94.579,39.1,True,False,True,V5_ROLE_ONLY_EXPANSION,False,False
PROJECT,singer,Q177220,Q5969,Eddie Cochran,eddiecochran,,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,EddieCochran1938,Eddie Cochran,male,1938-10-03,04:15,-06:00,1938,"Albert Lea, MN, United States",-93.369,43.647,True,False,True,V5_ROLE_ONLY_EXPANSION,False,False
PROJECT,singer,Q177220,Q363708,Eddie Fisher,eddiefisher,,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,EddieFisher1928,Eddie Fisher,male,1928-08-10,07:42,-04:00,1928,"Philadelphia, PA, United States",-75.166,39.951,True,False,True,V5_ROLE_ONLY_EXPANSION,False,False
PROJECT,musician,Q639669,Q272012,Eddie Van Halen,eddievanhalen,,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,EddieVanHalen1955,Eddie Van Halen,male,1955-01-26,01:05,+01:00,1955,"Amsterdam, Netherlands",4.891,52.373,True,False,True,V5_ROLE_ONLY_EXPANSION,False,False
