pair_id,subject_id,preassigned_axis,collection_wave,positive_earlier_calc,repeat,fold,model,correct
PRIMARY_TRUSTED_0184,V5DEV_126,STATUS,ORIGINAL,1,4,0,NUISANCE_ONLY,1.0
PRIMARY_TRUSTED_0189,V5DEV_152,STATUS,ORIGINAL,1,4,0,NUISANCE_ONLY,1.0
PRIMARY_TRUSTED_0192,V5DEV_158,STATUS,ORIGINAL,1,4,0,NUISANCE_ONLY,1.0
PRIMARY_TRUSTED_0193,V5DEV_158,STATUS,ORIGINAL,0,4,0,NUISANCE_ONLY,0.0
PRIMARY_TRUSTED_0001,V5DEVX_004,COMPETITIVE,E1,0,4,0,ASTRO__TG10_RIDGE_DIAGNOSTIC,1.0
PRIMARY_TRUSTED_0002,V5DEVX_004,COMPETITIVE,E1,1,4,0,ASTRO__TG10_RIDGE_DIAGNOSTIC,0.0
PRIMARY_TRUSTED_0003,V5DEVX_004,COMPETITIVE,E1,1,4,0,ASTRO__TG10_RIDGE_DIAGNOSTIC,0.0
PRIMARY_TRUSTED_0011,V5DEVX_017,STATUS,E1,1,4,0,ASTRO__TG10_RIDGE_DIAGNOSTIC,0.0
PRIMARY_TRUSTED_0025,V5DEVX_050,PROJECT,E1,1,4,0,ASTRO__TG10_RIDGE_DIAGNOSTIC,1.0
PRIMARY_TRUSTED_0027,V5DEVX_055,COMPETITIVE,E1,0,4,0,ASTRO__TG10_RIDGE_DIAGNOSTIC,1.0
PRIMARY_TRUSTED_0028,V5DEVX_055,COMPETITIVE,E1,0,4,0,ASTRO__TG10_RIDGE_DIAGNOSTIC,1.0
PRIMARY_TRUSTED_0035,V5DEVX_108,STATUS,E1,1,4,0,ASTRO__TG10_RIDGE_DIAGNOSTIC,1.0
PRIMARY_TRUSTED_0039,V5DEVX_128,STATUS,E1,1,4,0,ASTRO__TG10_RIDGE_DIAGNOSTIC,0.0
PRIMARY_TRUSTED_0044,V5DEVX_132,COMPETITIVE,E1,1,4,0,ASTRO__TG10_RIDGE_DIAGNOSTIC,1.0
PRIMARY_TRUSTED_0045,V5DEVX_132,COMPETITIVE,E1,1,4,0,ASTRO__TG10_RIDGE_DIAGNOSTIC,0.0
PRIMARY_TRUSTED_0046,V5DEVX_132,COMPETITIVE,E1,0,4,0,ASTRO__TG10_RIDGE_DIAGNOSTIC,0.0
PRIMARY_TRUSTED_0061,V5DEVE2_007,COMPETITIVE,E2,1,4,0,ASTRO__TG10_RIDGE_DIAGNOSTIC,1.0
PRIMARY_TRUSTED_0062,V5DEVE2_007,COMPETITIVE,E2,1,4,0,ASTRO__TG10_RIDGE_DIAGNOSTIC,1.0
PRIMARY_TRUSTED_0066,V5DEVE2_015,STATUS,E2,1,4,0,ASTRO__TG10_RIDGE_DIAGNOSTIC,1.0
PRIMARY_TRUSTED_0076,V5DEVE2_115,COMPETITIVE,E2,1,4,0,ASTRO__TG10_RIDGE_DIAGNOSTIC,0.0
PRIMARY_TRUSTED_0079,V5DEVE2_154,COMPETITIVE,E2,0,4,0,ASTRO__TG10_RIDGE_DIAGNOSTIC,1.0
PRIMARY_TRUSTED_0089,V5DEV_007,COMPETITIVE,ORIGINAL,0,4,0,ASTRO__TG10_RIDGE_DIAGNOSTIC,1.0
PRIMARY_TRUSTED_0109,V5DEV_023,COMPETITIVE,ORIGINAL,1,4,0,ASTRO__TG10_RIDGE_DIAGNOSTIC,0.0
PRIMARY_TRUSTED_0110,V5DEV_023,COMPETITIVE,ORIGINAL,1,4,0,ASTRO__TG10_RIDGE_DIAGNOSTIC,0.0
PRIMARY_TRUSTED_0111,V5DEV_023,COMPETITIVE,ORIGINAL,1,4,0,ASTRO__TG10_RIDGE_DIAGNOSTIC,0.0
PRIMARY_TRUSTED_0112,V5DEV_023,COMPETITIVE,ORIGINAL,0,4,0,ASTRO__TG10_RIDGE_DIAGNOSTIC,0.0
PRIMARY_TRUSTED_0113,V5DEV_023,COMPETITIVE,ORIGINAL,0,4,0,ASTRO__TG10_RIDGE_DIAGNOSTIC,0.0
PRIMARY_TRUSTED_0114,V5DEV_023,COMPETITIVE,ORIGINAL,0,4,0,ASTRO__TG10_RIDGE_DIAGNOSTIC,0.0
PRIMARY_TRUSTED_0115,V5DEV_023,COMPETITIVE,ORIGINAL,1,4,0,ASTRO__TG10_RIDGE_DIAGNOSTIC,0.0
PRIMARY_TRUSTED_0116,V5DEV_023,COMPETITIVE,ORIGINAL,1,4,0,ASTRO__TG10_RIDGE_DIAGNOSTIC,0.0
PRIMARY_TRUSTED_0117,V5DEV_024,COMPETITIVE,ORIGINAL,1,4,0,ASTRO__TG10_RIDGE_DIAGNOSTIC,1.0
PRIMARY_TRUSTED_0140,V5DEV_035,COMPETITIVE,ORIGINAL,0,4,0,ASTRO__TG10_RIDGE_DIAGNOSTIC,1.0
PRIMARY_TRUSTED_0141,V5DEV_035,COMPETITIVE,ORIGINAL,0,4,0,ASTRO__TG10_RIDGE_DIAGNOSTIC,0.0
PRIMARY_TRUSTED_0152,V5DEV_038,COMPETITIVE,ORIGINAL,0,4,0,ASTRO__TG10_RIDGE_DIAGNOSTIC,1.0
PRIMARY_TRUSTED_0153,V5DEV_038,COMPETITIVE,ORIGINAL,0,4,0,ASTRO__TG10_RIDGE_DIAGNOSTIC,1.0
PRIMARY_TRUSTED_0154,V5DEV_038,COMPETITIVE,ORIGINAL,1,4,0,ASTRO__TG10_RIDGE_DIAGNOSTIC,0.0
PRIMARY_TRUSTED_0155,V5DEV_038,COMPETITIVE,ORIGINAL,0,4,0,ASTRO__TG10_RIDGE_DIAGNOSTIC,1.0
PRIMARY_TRUSTED_0163,V5DEV_079,PROJECT,ORIGINAL,1,4,0,ASTRO__TG10_RIDGE_DIAGNOSTIC,1.0
PRIMARY_TRUSTED_0183,V5DEV_126,STATUS,ORIGINAL,1,4,0,ASTRO__TG10_RIDGE_DIAGNOSTIC,0.0
PRIMARY_TRUSTED_0184,V5DEV_126,STATUS,ORIGINAL,1,4,0,ASTRO__TG10_RIDGE_DIAGNOSTIC,0.0
PRIMARY_TRUSTED_0189,V5DEV_152,STATUS,ORIGINAL,1,4,0,ASTRO__TG10_RIDGE_DIAGNOSTIC,1.0
PRIMARY_TRUSTED_0192,V5DEV_158,STATUS,ORIGINAL,1,4,0,ASTRO__TG10_RIDGE_DIAGNOSTIC,1.0
PRIMARY_TRUSTED_0193,V5DEV_158,STATUS,ORIGINAL,0,4,0,ASTRO__TG10_RIDGE_DIAGNOSTIC,1.0
PRIMARY_TRUSTED_0001,V5DEVX_004,COMPETITIVE,E1,0,4,0,NPLUS__TG10_RIDGE_DIAGNOSTIC,1.0
PRIMARY_TRUSTED_0002,V5DEVX_004,COMPETITIVE,E1,1,4,0,NPLUS__TG10_RIDGE_DIAGNOSTIC,0.0
PRIMARY_TRUSTED_0003,V5DEVX_004,COMPETITIVE,E1,1,4,0,NPLUS__TG10_RIDGE_DIAGNOSTIC,0.0
PRIMARY_TRUSTED_0011,V5DEVX_017,STATUS,E1,1,4,0,NPLUS__TG10_RIDGE_DIAGNOSTIC,1.0
PRIMARY_TRUSTED_0025,V5DEVX_050,PROJECT,E1,1,4,0,NPLUS__TG10_RIDGE_DIAGNOSTIC,1.0
PRIMARY_TRUSTED_0027,V5DEVX_055,COMPETITIVE,E1,0,4,0,NPLUS__TG10_RIDGE_DIAGNOSTIC,1.0
PRIMARY_TRUSTED_0028,V5DEVX_055,COMPETITIVE,E1,0,4,0,NPLUS__TG10_RIDGE_DIAGNOSTIC,0.0
PRIMARY_TRUSTED_0035,V5DEVX_108,STATUS,E1,1,4,0,NPLUS__TG10_RIDGE_DIAGNOSTIC,1.0
PRIMARY_TRUSTED_0039,V5DEVX_128,STATUS,E1,1,4,0,NPLUS__TG10_RIDGE_DIAGNOSTIC,1.0
PRIMARY_TRUSTED_0044,V5DEVX_132,COMPETITIVE,E1,1,4,0,NPLUS__TG10_RIDGE_DIAGNOSTIC,1.0
PRIMARY_TRUSTED_0045,V5DEVX_132,COMPETITIVE,E1,1,4,0,NPLUS__TG10_RIDGE_DIAGNOSTIC,1.0
PRIMARY_TRUSTED_0046,V5DEVX_132,COMPETITIVE,E1,0,4,0,NPLUS__TG10_RIDGE_DIAGNOSTIC,0.0
PRIMARY_TRUSTED_0061,V5DEVE2_007,COMPETITIVE,E2,1,4,0,NPLUS__TG10_RIDGE_DIAGNOSTIC,1.0
PRIMARY_TRUSTED_0062,V5DEVE2_007,COMPETITIVE,E2,1,4,0,NPLUS__TG10_RIDGE_DIAGNOSTIC,1.0
PRIMARY_TRUSTED_0066,V5DEVE2_015,STATUS,E2,1,4,0,NPLUS__TG10_RIDGE_DIAGNOSTIC,1.0
PRIMARY_TRUSTED_0076,V5DEVE2_115,COMPETITIVE,E2,1,4,0,NPLUS__TG10_RIDGE_DIAGNOSTIC,0.0
PRIMARY_TRUSTED_0079,V5DEVE2_154,COMPETITIVE,E2,0,4,0,NPLUS__TG10_RIDGE_DIAGNOSTIC,1.0
PRIMARY_TRUSTED_0089,V5DEV_007,COMPETITIVE,ORIGINAL,0,4,0,NPLUS__TG10_RIDGE_DIAGNOSTIC,1.0
PRIMARY_TRUSTED_0109,V5DEV_023,COMPETITIVE,ORIGINAL,1,4,0,NPLUS__TG10_RIDGE_DIAGNOSTIC,0.0
PRIMARY_TRUSTED_0110,V5DEV_023,COMPETITIVE,ORIGINAL,1,4,0,NPLUS__TG10_RIDGE_DIAGNOSTIC,1.0
PRIMARY_TRUSTED_0111,V5DEV_023,COMPETITIVE,ORIGINAL,1,4,0,NPLUS__TG10_RIDGE_DIAGNOSTIC,0.0
PRIMARY_TRUSTED_0112,V5DEV_023,COMPETITIVE,ORIGINAL,0,4,0,NPLUS__TG10_RIDGE_DIAGNOSTIC,0.0
PRIMARY_TRUSTED_0113,V5DEV_023,COMPETITIVE,ORIGINAL,0,4,0,NPLUS__TG10_RIDGE_DIAGNOSTIC,0.0
PRIMARY_TRUSTED_0114,V5DEV_023,COMPETITIVE,ORIGINAL,0,4,0,NPLUS__TG10_RIDGE_DIAGNOSTIC,0.0
PRIMARY_TRUSTED_0115,V5DEV_023,COMPETITIVE,ORIGINAL,1,4,0,NPLUS__TG10_RIDGE_DIAGNOSTIC,1.0
PRIMARY_TRUSTED_0116,V5DEV_023,COMPETITIVE,ORIGINAL,1,4,0,NPLUS__TG10_RIDGE_DIAGNOSTIC,1.0
PRIMARY_TRUSTED_0117,V5DEV_024,COMPETITIVE,ORIGINAL,1,4,0,NPLUS__TG10_RIDGE_DIAGNOSTIC,0.0
PRIMARY_TRUSTED_0140,V5DEV_035,COMPETITIVE,ORIGINAL,0,4,0,NPLUS__TG10_RIDGE_DIAGNOSTIC,1.0
PRIMARY_TRUSTED_0141,V5DEV_035,COMPETITIVE,ORIGINAL,0,4,0,NPLUS__TG10_RIDGE_DIAGNOSTIC,1.0
PRIMARY_TRUSTED_0152,V5DEV_038,COMPETITIVE,ORIGINAL,0,4,0,NPLUS__TG10_RIDGE_DIAGNOSTIC,0.0
PRIMARY_TRUSTED_0153,V5DEV_038,COMPETITIVE,ORIGINAL,0,4,0,NPLUS__TG10_RIDGE_DIAGNOSTIC,1.0
PRIMARY_TRUSTED_0154,V5DEV_038,COMPETITIVE,ORIGINAL,1,4,0,NPLUS__TG10_RIDGE_DIAGNOSTIC,0.0
PRIMARY_TRUSTED_0155,V5DEV_038,COMPETITIVE,ORIGINAL,0,4,0,NPLUS__TG10_RIDGE_DIAGNOSTIC,0.0
PRIMARY_TRUSTED_0163,V5DEV_079,PROJECT,ORIGINAL,1,4,0,NPLUS__TG10_RIDGE_DIAGNOSTIC,1.0
PRIMARY_TRUSTED_0183,V5DEV_126,STATUS,ORIGINAL,1,4,0,NPLUS__TG10_RIDGE_DIAGNOSTIC,0.0
PRIMARY_TRUSTED_0184,V5DEV_126,STATUS,ORIGINAL,1,4,0,NPLUS__TG10_RIDGE_DIAGNOSTIC,0.0
PRIMARY_TRUSTED_0189,V5DEV_152,STATUS,ORIGINAL,1,4,0,NPLUS__TG10_RIDGE_DIAGNOSTIC,1.0
PRIMARY_TRUSTED_0192,V5DEV_158,STATUS,ORIGINAL,1,4,0,NPLUS__TG10_RIDGE_DIAGNOSTIC,1.0
PRIMARY_TRUSTED_0193,V5DEV_158,STATUS,ORIGINAL,0,4,0,NPLUS__TG10_RIDGE_DIAGNOSTIC,0.0
PRIMARY_TRUSTED_0001,V5DEVX_004,COMPETITIVE,E1,0,4,0,ASTRO__ALL_ORTHODOX_RIDGE_AUTO,1.0
PRIMARY_TRUSTED_0002,V5DEVX_004,COMPETITIVE,E1,1,4,0,ASTRO__ALL_ORTHODOX_RIDGE_AUTO,1.0
PRIMARY_TRUSTED_0003,V5DEVX_004,COMPETITIVE,E1,1,4,0,ASTRO__ALL_ORTHODOX_RIDGE_AUTO,0.0
PRIMARY_TRUSTED_0011,V5DEVX_017,STATUS,E1,1,4,0,ASTRO__ALL_ORTHODOX_RIDGE_AUTO,1.0
PRIMARY_TRUSTED_0025,V5DEVX_050,PROJECT,E1,1,4,0,ASTRO__ALL_ORTHODOX_RIDGE_AUTO,1.0
PRIMARY_TRUSTED_0027,V5DEVX_055,COMPETITIVE,E1,0,4,0,ASTRO__ALL_ORTHODOX_RIDGE_AUTO,1.0
PRIMARY_TRUSTED_0028,V5DEVX_055,COMPETITIVE,E1,0,4,0,ASTRO__ALL_ORTHODOX_RIDGE_AUTO,1.0
PRIMARY_TRUSTED_0035,V5DEVX_108,STATUS,E1,1,4,0,ASTRO__ALL_ORTHODOX_RIDGE_AUTO,1.0
PRIMARY_TRUSTED_0039,V5DEVX_128,STATUS,E1,1,4,0,ASTRO__ALL_ORTHODOX_RIDGE_AUTO,0.0
PRIMARY_TRUSTED_0044,V5DEVX_132,COMPETITIVE,E1,1,4,0,ASTRO__ALL_ORTHODOX_RIDGE_AUTO,0.0
PRIMARY_TRUSTED_0045,V5DEVX_132,COMPETITIVE,E1,1,4,0,ASTRO__ALL_ORTHODOX_RIDGE_AUTO,1.0
PRIMARY_TRUSTED_0046,V5DEVX_132,COMPETITIVE,E1,0,4,0,ASTRO__ALL_ORTHODOX_RIDGE_AUTO,0.0
PRIMARY_TRUSTED_0061,V5DEVE2_007,COMPETITIVE,E2,1,4,0,ASTRO__ALL_ORTHODOX_RIDGE_AUTO,0.0
PRIMARY_TRUSTED_0062,V5DEVE2_007,COMPETITIVE,E2,1,4,0,ASTRO__ALL_ORTHODOX_RIDGE_AUTO,0.0
PRIMARY_TRUSTED_0066,V5DEVE2_015,STATUS,E2,1,4,0,ASTRO__ALL_ORTHODOX_RIDGE_AUTO,1.0
PRIMARY_TRUSTED_0076,V5DEVE2_115,COMPETITIVE,E2,1,4,0,ASTRO__ALL_ORTHODOX_RIDGE_AUTO,0.0
PRIMARY_TRUSTED_0079,V5DEVE2_154,COMPETITIVE,E2,0,4,0,ASTRO__ALL_ORTHODOX_RIDGE_AUTO,1.0
PRIMARY_TRUSTED_0089,V5DEV_007,COMPETITIVE,ORIGINAL,0,4,0,ASTRO__ALL_ORTHODOX_RIDGE_AUTO,0.0
PRIMARY_TRUSTED_0109,V5DEV_023,COMPETITIVE,ORIGINAL,1,4,0,ASTRO__ALL_ORTHODOX_RIDGE_AUTO,0.0
PRIMARY_TRUSTED_0110,V5DEV_023,COMPETITIVE,ORIGINAL,1,4,0,ASTRO__ALL_ORTHODOX_RIDGE_AUTO,0.0
PRIMARY_TRUSTED_0111,V5DEV_023,COMPETITIVE,ORIGINAL,1,4,0,ASTRO__ALL_ORTHODOX_RIDGE_AUTO,0.0
PRIMARY_TRUSTED_0112,V5DEV_023,COMPETITIVE,ORIGINAL,0,4,0,ASTRO__ALL_ORTHODOX_RIDGE_AUTO,0.0
PRIMARY_TRUSTED_0113,V5DEV_023,COMPETITIVE,ORIGINAL,0,4,0,ASTRO__ALL_ORTHODOX_RIDGE_AUTO,0.0
PRIMARY_TRUSTED_0114,V5DEV_023,COMPETITIVE,ORIGINAL,0,4,0,ASTRO__ALL_ORTHODOX_RIDGE_AUTO,0.0
PRIMARY_TRUSTED_0115,V5DEV_023,COMPETITIVE,ORIGINAL,1,4,0,ASTRO__ALL_ORTHODOX_RIDGE_AUTO,0.0
PRIMARY_TRUSTED_0116,V5DEV_023,COMPETITIVE,ORIGINAL,1,4,0,ASTRO__ALL_ORTHODOX_RIDGE_AUTO,0.0
PRIMARY_TRUSTED_0117,V5DEV_024,COMPETITIVE,ORIGINAL,1,4,0,ASTRO__ALL_ORTHODOX_RIDGE_AUTO,0.0
PRIMARY_TRUSTED_0140,V5DEV_035,COMPETITIVE,ORIGINAL,0,4,0,ASTRO__ALL_ORTHODOX_RIDGE_AUTO,0.0
PRIMARY_TRUSTED_0141,V5DEV_035,COMPETITIVE,ORIGINAL,0,4,0,ASTRO__ALL_ORTHODOX_RIDGE_AUTO,1.0
PRIMARY_TRUSTED_0152,V5DEV_038,COMPETITIVE,ORIGINAL,0,4,0,ASTRO__ALL_ORTHODOX_RIDGE_AUTO,0.0
PRIMARY_TRUSTED_0153,V5DEV_038,COMPETITIVE,ORIGINAL,0,4,0,ASTRO__ALL_ORTHODOX_RIDGE_AUTO,1.0
PRIMARY_TRUSTED_0154,V5DEV_038,COMPETITIVE,ORIGINAL,1,4,0,ASTRO__ALL_ORTHODOX_RIDGE_AUTO,0.0
PRIMARY_TRUSTED_0155,V5DEV_038,COMPETITIVE,ORIGINAL,0,4,0,ASTRO__ALL_ORTHODOX_RIDGE_AUTO,0.0
PRIMARY_TRUSTED_0163,V5DEV_079,PROJECT,ORIGINAL,1,4,0,ASTRO__ALL_ORTHODOX_RIDGE_AUTO,1.0
PRIMARY_TRUSTED_0183,V5DEV_126,STATUS,ORIGINAL,1,4,0,ASTRO__ALL_ORTHODOX_RIDGE_AUTO,0.0
PRIMARY_TRUSTED_0184,V5DEV_126,STATUS,ORIGINAL,1,4,0,ASTRO__ALL_ORTHODOX_RIDGE_AUTO,0.0
PRIMARY_TRUSTED_0189,V5DEV_152,STATUS,ORIGINAL,1,4,0,ASTRO__ALL_ORTHODOX_RIDGE_AUTO,1.0
PRIMARY_TRUSTED_0192,V5DEV_158,STATUS,ORIGINAL,1,4,0,ASTRO__ALL_ORTHODOX_RIDGE_AUTO,1.0
PRIMARY_TRUSTED_0193,V5DEV_158,STATUS,ORIGINAL,0,4,0,ASTRO__ALL_ORTHODOX_RIDGE_AUTO,0.0
PRIMARY_TRUSTED_0001,V5DEVX_004,COMPETITIVE,E1,0,4,0,NPLUS__ALL_ORTHODOX_RIDGE_AUTO,1.0
PRIMARY_TRUSTED_0002,V5DEVX_004,COMPETITIVE,E1,1,4,0,NPLUS__ALL_ORTHODOX_RIDGE_AUTO,1.0
PRIMARY_TRUSTED_0003,V5DEVX_004,COMPETITIVE,E1,1,4,0,NPLUS__ALL_ORTHODOX_RIDGE_AUTO,0.0
PRIMARY_TRUSTED_0011,V5DEVX_017,STATUS,E1,1,4,0,NPLUS__ALL_ORTHODOX_RIDGE_AUTO,1.0
PRIMARY_TRUSTED_0025,V5DEVX_050,PROJECT,E1,1,4,0,NPLUS__ALL_ORTHODOX_RIDGE_AUTO,1.0
PRIMARY_TRUSTED_0027,V5DEVX_055,COMPETITIVE,E1,0,4,0,NPLUS__ALL_ORTHODOX_RIDGE_AUTO,1.0
PRIMARY_TRUSTED_0028,V5DEVX_055,COMPETITIVE,E1,0,4,0,NPLUS__ALL_ORTHODOX_RIDGE_AUTO,1.0
PRIMARY_TRUSTED_0035,V5DEVX_108,STATUS,E1,1,4,0,NPLUS__ALL_ORTHODOX_RIDGE_AUTO,1.0
PRIMARY_TRUSTED_0039,V5DEVX_128,STATUS,E1,1,4,0,NPLUS__ALL_ORTHODOX_RIDGE_AUTO,0.0
PRIMARY_TRUSTED_0044,V5DEVX_132,COMPETITIVE,E1,1,4,0,NPLUS__ALL_ORTHODOX_RIDGE_AUTO,1.0
PRIMARY_TRUSTED_0045,V5DEVX_132,COMPETITIVE,E1,1,4,0,NPLUS__ALL_ORTHODOX_RIDGE_AUTO,1.0
PRIMARY_TRUSTED_0046,V5DEVX_132,COMPETITIVE,E1,0,4,0,NPLUS__ALL_ORTHODOX_RIDGE_AUTO,0.0
PRIMARY_TRUSTED_0061,V5DEVE2_007,COMPETITIVE,E2,1,4,0,NPLUS__ALL_ORTHODOX_RIDGE_AUTO,1.0
PRIMARY_TRUSTED_0062,V5DEVE2_007,COMPETITIVE,E2,1,4,0,NPLUS__ALL_ORTHODOX_RIDGE_AUTO,0.0
PRIMARY_TRUSTED_0066,V5DEVE2_015,STATUS,E2,1,4,0,NPLUS__ALL_ORTHODOX_RIDGE_AUTO,1.0
PRIMARY_TRUSTED_0076,V5DEVE2_115,COMPETITIVE,E2,1,4,0,NPLUS__ALL_ORTHODOX_RIDGE_AUTO,1.0
PRIMARY_TRUSTED_0079,V5DEVE2_154,COMPETITIVE,E2,0,4,0,NPLUS__ALL_ORTHODOX_RIDGE_AUTO,1.0
PRIMARY_TRUSTED_0089,V5DEV_007,COMPETITIVE,ORIGINAL,0,4,0,NPLUS__ALL_ORTHODOX_RIDGE_AUTO,0.0
PRIMARY_TRUSTED_0109,V5DEV_023,COMPETITIVE,ORIGINAL,1,4,0,NPLUS__ALL_ORTHODOX_RIDGE_AUTO,0.0
PRIMARY_TRUSTED_0110,V5DEV_023,COMPETITIVE,ORIGINAL,1,4,0,NPLUS__ALL_ORTHODOX_RIDGE_AUTO,0.0
PRIMARY_TRUSTED_0111,V5DEV_023,COMPETITIVE,ORIGINAL,1,4,0,NPLUS__ALL_ORTHODOX_RIDGE_AUTO,0.0
PRIMARY_TRUSTED_0112,V5DEV_023,COMPETITIVE,ORIGINAL,0,4,0,NPLUS__ALL_ORTHODOX_RIDGE_AUTO,1.0
PRIMARY_TRUSTED_0113,V5DEV_023,COMPETITIVE,ORIGINAL,0,4,0,NPLUS__ALL_ORTHODOX_RIDGE_AUTO,1.0
PRIMARY_TRUSTED_0114,V5DEV_023,COMPETITIVE,ORIGINAL,0,4,0,NPLUS__ALL_ORTHODOX_RIDGE_AUTO,1.0
PRIMARY_TRUSTED_0115,V5DEV_023,COMPETITIVE,ORIGINAL,1,4,0,NPLUS__ALL_ORTHODOX_RIDGE_AUTO,0.0
PRIMARY_TRUSTED_0116,V5DEV_023,COMPETITIVE,ORIGINAL,1,4,0,NPLUS__ALL_ORTHODOX_RIDGE_AUTO,0.0
PRIMARY_TRUSTED_0117,V5DEV_024,COMPETITIVE,ORIGINAL,1,4,0,NPLUS__ALL_ORTHODOX_RIDGE_AUTO,0.0
PRIMARY_TRUSTED_0140,V5DEV_035,COMPETITIVE,ORIGINAL,0,4,0,NPLUS__ALL_ORTHODOX_RIDGE_AUTO,1.0
PRIMARY_TRUSTED_0141,V5DEV_035,COMPETITIVE,ORIGINAL,0,4,0,NPLUS__ALL_ORTHODOX_RIDGE_AUTO,1.0
PRIMARY_TRUSTED_0152,V5DEV_038,COMPETITIVE,ORIGINAL,0,4,0,NPLUS__ALL_ORTHODOX_RIDGE_AUTO,0.0
PRIMARY_TRUSTED_0153,V5DEV_038,COMPETITIVE,ORIGINAL,0,4,0,NPLUS__ALL_ORTHODOX_RIDGE_AUTO,0.0
PRIMARY_TRUSTED_0154,V5DEV_038,COMPETITIVE,ORIGINAL,1,4,0,NPLUS__ALL_ORTHODOX_RIDGE_AUTO,0.0
PRIMARY_TRUSTED_0155,V5DEV_038,COMPETITIVE,ORIGINAL,0,4,0,NPLUS__ALL_ORTHODOX_RIDGE_AUTO,1.0
PRIMARY_TRUSTED_0163,V5DEV_079,PROJECT,ORIGINAL,1,4,0,NPLUS__ALL_ORTHODOX_RIDGE_AUTO,1.0
PRIMARY_TRUSTED_0183,V5DEV_126,STATUS,ORIGINAL,1,4,0,NPLUS__ALL_ORTHODOX_RIDGE_AUTO,1.0
PRIMARY_TRUSTED_0184,V5DEV_126,STATUS,ORIGINAL,1,4,0,NPLUS__ALL_ORTHODOX_RIDGE_AUTO,1.0
PRIMARY_TRUSTED_0189,V5DEV_152,STATUS,ORIGINAL,1,4,0,NPLUS__ALL_ORTHODOX_RIDGE_AUTO,1.0
PRIMARY_TRUSTED_0192,V5DEV_158,STATUS,ORIGINAL,1,4,0,NPLUS__ALL_ORTHODOX_RIDGE_AUTO,1.0
PRIMARY_TRUSTED_0193,V5DEV_158,STATUS,ORIGINAL,0,4,0,NPLUS__ALL_ORTHODOX_RIDGE_AUTO,0.0
PRIMARY_TRUSTED_0001,V5DEVX_004,COMPETITIVE,E1,0,4,0,ASTRO__ALL_ORTHODOX_ELASTICNET_AUTO,1.0
PRIMARY_TRUSTED_0002,V5DEVX_004,COMPETITIVE,E1,1,4,0,ASTRO__ALL_ORTHODOX_ELASTICNET_AUTO,1.0
PRIMARY_TRUSTED_0003,V5DEVX_004,COMPETITIVE,E1,1,4,0,ASTRO__ALL_ORTHODOX_ELASTICNET_AUTO,0.0
PRIMARY_TRUSTED_0011,V5DEVX_017,STATUS,E1,1,4,0,ASTRO__ALL_ORTHODOX_ELASTICNET_AUTO,1.0
PRIMARY_TRUSTED_0025,V5DEVX_050,PROJECT,E1,1,4,0,ASTRO__ALL_ORTHODOX_ELASTICNET_AUTO,1.0
PRIMARY_TRUSTED_0027,V5DEVX_055,COMPETITIVE,E1,0,4,0,ASTRO__ALL_ORTHODOX_ELASTICNET_AUTO,1.0
PRIMARY_TRUSTED_0028,V5DEVX_055,COMPETITIVE,E1,0,4,0,ASTRO__ALL_ORTHODOX_ELASTICNET_AUTO,1.0
PRIMARY_TRUSTED_0035,V5DEVX_108,STATUS,E1,1,4,0,ASTRO__ALL_ORTHODOX_ELASTICNET_AUTO,1.0
PRIMARY_TRUSTED_0039,V5DEVX_128,STATUS,E1,1,4,0,ASTRO__ALL_ORTHODOX_ELASTICNET_AUTO,0.0
PRIMARY_TRUSTED_0044,V5DEVX_132,COMPETITIVE,E1,1,4,0,ASTRO__ALL_ORTHODOX_ELASTICNET_AUTO,1.0
PRIMARY_TRUSTED_0045,V5DEVX_132,COMPETITIVE,E1,1,4,0,ASTRO__ALL_ORTHODOX_ELASTICNET_AUTO,1.0
PRIMARY_TRUSTED_0046,V5DEVX_132,COMPETITIVE,E1,0,4,0,ASTRO__ALL_ORTHODOX_ELASTICNET_AUTO,1.0
PRIMARY_TRUSTED_0061,V5DEVE2_007,COMPETITIVE,E2,1,4,0,ASTRO__ALL_ORTHODOX_ELASTICNET_AUTO,0.0
PRIMARY_TRUSTED_0062,V5DEVE2_007,COMPETITIVE,E2,1,4,0,ASTRO__ALL_ORTHODOX_ELASTICNET_AUTO,0.0
PRIMARY_TRUSTED_0066,V5DEVE2_015,STATUS,E2,1,4,0,ASTRO__ALL_ORTHODOX_ELASTICNET_AUTO,1.0
PRIMARY_TRUSTED_0076,V5DEVE2_115,COMPETITIVE,E2,1,4,0,ASTRO__ALL_ORTHODOX_ELASTICNET_AUTO,1.0
PRIMARY_TRUSTED_0079,V5DEVE2_154,COMPETITIVE,E2,0,4,0,ASTRO__ALL_ORTHODOX_ELASTICNET_AUTO,1.0
PRIMARY_TRUSTED_0089,V5DEV_007,COMPETITIVE,ORIGINAL,0,4,0,ASTRO__ALL_ORTHODOX_ELASTICNET_AUTO,0.0
PRIMARY_TRUSTED_0109,V5DEV_023,COMPETITIVE,ORIGINAL,1,4,0,ASTRO__ALL_ORTHODOX_ELASTICNET_AUTO,0.0
PRIMARY_TRUSTED_0110,V5DEV_023,COMPETITIVE,ORIGINAL,1,4,0,ASTRO__ALL_ORTHODOX_ELASTICNET_AUTO,0.0
